Rank,Track,Artist,Streams,year,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers
57,Money,Cardi B,8532908,2018,Money,183527,TRUE,1,15813726
58,no tears left to cry,Ariana Grande,8316713,2018,Sweetener,205920,FALSE,10,61390454
59,Beautiful (feat. Camila Cabello),Bazzi,8198791,2018,Beautiful (feat. Camila Cabello),180000,FALSE,1,4190757
60,Rise,Jonas Blue,8197980,2018,Rise,194407,FALSE,1,3205492
61,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,8110578,2018,Sick Boy...Siren,199226,FALSE,1,17742887
62,Fine China,Future,8070582,2018,Future & Juice WRLD Present... WRLD ON DRUGS,141586,TRUE,3,10104988
63,Space Cadet (feat. Gunna),Metro Boomin,8046707,2018,NOT ALL HEROES WEAR CAPES,203266,TRUE,5,2448265
64,lovely (with Khalid),Billie Eilish,7902090,2018,lovely (with Khalid),200185,FALSE,1,41852475
65,God's Plan,Drake,7894708,2018,Scorpion,198973,TRUE,5,54405324
66,Body (feat. brando),Loud Luxury,7891396,2018,Body (feat. brando),163216,FALSE,1,426593
67,changes,XXXTENTACION,7877632,2018,?,121886,FALSE,15,26792113
68,No Es Justo,J Balvin,7847926,2018,Vibras,250840,FALSE,5,27317844
69,2002,Anne-Marie,7714436,2018,Speak Your Mind (Deluxe),186986,FALSE,10,7531624
70,Happy Now,Kygo,7684113,2018,Happy Now,211362,FALSE,1,7372033
71,Quiere Beber,Anuel AA,7680427,2018,Real Hasta la Muerte,187125,FALSE,2,17104436
72,Solo (feat. Demi Lovato),Clean Bandit,7648328,2018,Solo (feat. Demi Lovato),222653,FALSE,1,4296325
73,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,7631470,2018,Close To Me (feat. Swae Lee),182623,TRUE,1,9346710
74,Shotgun,George Ezra,7530886,2018,Staying at Tamara's,201287,FALSE,4,3422353
75,Don't Stop Me Now - Remastered 2011,Queen,7496929,2018,Jazz (2011 Remaster),209413,FALSE,12,33527593
76,Somebody To Love - Remastered 2011,Queen,7465199,2018,A Day At The Races (Deluxe Remastered Version),296493,FALSE,6,33527593
77,Lucky You (feat. Joyner Lucas),Eminem,7451778,2018,Kamikaze,244679,TRUE,3,43728461
78,Amigos Con Derechos,Reik,7450382,2018,Amigos Con Derechos,227476,FALSE,1,5688366
79,One Kiss (with Dua Lipa),Calvin Harris,7430270,2018,One Kiss (with Dua Lipa),214846,FALSE,1,21571054
80,Under Pressure - Remastered 2011,Queen,7408958,2018,Hot Space (2011 Remaster),248440,FALSE,11,33527593
81,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,7384075,2018,Drip Harder,194732,TRUE,13,6804122
82,Shape of You,Ed Sheeran,7317040,2018,÷ (Deluxe),233712,FALSE,4,78967872
83,Waste It On Me (feat. BTS),Steve Aoki,7289047,2018,Waste It On Me (feat. BTS),192536,FALSE,1,3539163
84,Overdue (with Travis Scott),Metro Boomin,7248863,2018,NOT ALL HEROES WEAR CAPES,166093,TRUE,2,2448265
85,Leave Me Alone,Flipp Dinero,7222913,2018,Leave Me Alone,195637,TRUE,1,860960
86,Imposible,Luis Fonsi,7161646,2018,Imposible,163880,FALSE,1,9350913
87,Believer,Imagine Dragons,7125821,2018,Evolve,204346,FALSE,4,33692509
88,Mala Mía,Maluma,7101787,2018,Mala Mía,183752,FALSE,1,25103199
89,I Found You (with Calvin Harris),benny blanco,7056559,2018,I Found You (with Calvin Harris),191495,FALSE,1,763866
90,Noticed,Lil Mosey,6993657,2018,Northsbest,165000,TRUE,3,3549106
91,Sin Pijama,Becky G,6962950,2018,Sin Pijama,188560,FALSE,1,10032313
92,Psycho (feat. Ty Dolla $ign),Post Malone,6945240,2018,beerbongs & bentleys,221440,TRUE,8,32192178
93,Thunderclouds,Sia,6825887,2018,Mountains,187026,FALSE,2,19372337
94,Fuck Love (feat. Trippie Redd),XXXTENTACION,6817520,2018,17,146520,TRUE,8,26792113
95,Culpables,KAROL G,6778114,2018,Culpables,226626,FALSE,1,15985784
96,Ya No Tiene Novio,Sebastian Yatra,6720194,2018,Ya No Tiene Novio,198933,FALSE,1,15179820
97,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",Metro Boomin,6624824,2018,NOT ALL HEROES WEAR CAPES,265120,TRUE,12,2448265
98,IDGAF,Dua Lipa,6624313,2018,Dua Lipa (Deluxe),217946,TRUE,5,24169380
99,We Will Rock You - Remastered,Queen,6595345,2018,News Of The World (2011 Remaster),122066,FALSE,1,33527593
100,Perfect,Ed Sheeran,6568609,2018,÷ (Deluxe),263400,FALSE,5,78967872
101,1999,Charli XCX,6557677,2018,1999,189000,FALSE,1,2295786
102,Venom - Music From The Motion Picture,Eminem,6467499,2018,Kamikaze,269554,TRUE,13,43728461
103,POP/STARS,K/DA,6384445,2018,POP/STARS,191100,FALSE,1,1076976
104,There's No Way (feat. Julia Michaels),Lauv,6343483,2018,There's No Way (feat. Julia Michaels),174860,FALSE,1,4160159
105,Dreamcatcher (feat. Swae Lee & Travis Scott),Metro Boomin,6331627,2018,NOT ALL HEROES WEAR CAPES,211920,TRUE,4,2448265
106,Havana (feat. Young Thug),Camila Cabello,6267752,2018,Camila,217306,FALSE,4,21110469
107,Jackie Chan,Tiësto,6261693,2018,Jackie Chan,215759,TRUE,1,5531205
108,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,6163550,2018,Back To You (From 13 Reasons Why – Season 2 Soundtrack),207904,FALSE,1,26725031
109,Thunder,Imagine Dragons,6136652,2018,Evolve,187146,FALSE,10,33692509
110,Ibiza,Ozuna,6084715,2018,Aura,200746,FALSE,7,27797552
111,New Rules,Dua Lipa,6075003,2018,Dua Lipa (Complete Edition),209320,FALSE,10,24169380
112,I Fall Apart,Post Malone,6016052,2018,Stoney (Deluxe),223346,TRUE,7,32192178
113,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,6009098,2018,Goodbye (feat. Nicki Minaj & Willy William),195419,FALSE,1,9235751
114,The Middle,Zedd,5975044,2018,The Middle,184732,FALSE,1,5428961
115,REEL IT IN,Aminé,5973369,2018,ONEPOINTFIVE,121346,TRUE,3,1566946
116,Ella Quiere Beber - Remix,Anuel AA,5968170,2018,Ella Quiere Beber (Remix),219357,FALSE,1,17104436
117,FRIENDS,Marshmello,5915345,2018,FRIENDS,202620,TRUE,1,30270515
118,Happy Now,Zedd,5669975,2018,Happy Now,207029,FALSE,1,5428961
119,Killer Queen - Remastered 2011,Queen,5643415,2018,Sheer Heart Attack (Deluxe Remastered Version),179600,FALSE,2,33527593
120,Yes Indeed,Lil Baby,5610063,2018,Harder Than Ever,142273,TRUE,5,6804122
121,I Like Me Better,Lauv,5605455,2018,I met you when I was 18. (the playlist),197436,FALSE,1,4160159
122,Toda - Remix,Alex Rose,5556726,2018,Toda (Remix),367680,TRUE,1,1938183
123,Trip,Ella Mai,5520989,2018,Ella Mai,213993,FALSE,13,3520090
124,Celoso,Lele Pons,5504727,2018,Celoso,179693,FALSE,1,707126
125,I'm a Mess,Bebe Rexha,5452610,2018,Expectations,195519,FALSE,2,6304238
126,Say My Name,David Guetta,5423034,2018,7,198946,FALSE,5,22437845
127,Everybody Dies In Their Nightmares,XXXTENTACION,5421745,2018,17,95466,TRUE,4,26792113
128,Too Good At Goodbyes,Sam Smith,5400100,2018,The Thrill Of It All (Special Edition),201000,FALSE,1,16161094
129,Last Memory,Takeoff,5313114,2018,The Last Rocket,162132,TRUE,5,1209507
130,Say You Won't Let Go,James Arthur,5291713,2018,Back from the Edge,211466,FALSE,2,7893527
131,All Girls Are The Same,Juice WRLD,5282970,2018,Goodbye & Good Riddance,165819,TRUE,2,17022072
132,Love Lies (with Normani),Khalid,5271906,2018,Love Lies (with Normani),201707,FALSE,1,13736355
133,Baby (feat. MARINA & Luis Fonsi),Clean Bandit,5252329,2018,Baby (feat. MARINA & Luis Fonsi),205440,FALSE,1,4296325
134,No Brainer,DJ Khaled,5165321,2018,No Brainer,260000,TRUE,1,5945756
135,STOOPID,6ix9ine,5159802,2018,STOOPID,152000,TRUE,1,6419472
136,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,5152516,2018,TESTING,205040,TRUE,5,9033530
137,Diamond Heart,Alan Walker,5116385,2018,Diamond Heart,239834,FALSE,1,28057563
138,XO Tour Llif3,Lil Uzi Vert,5114209,2018,Luv Is Rage 2,182706,TRUE,16,11220496
139,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5068793,2018,Expectations,164205,FALSE,14,6304238
140,Asesina - Remix,Brytiago,5052899,2018,Asesina (Remix),327466,FALSE,1,3657022
141,SLOW DANCING IN THE DARK,Joji,5045860,2018,BALLADS 1,209273,TRUE,2,4380769
142,Born To Be Yours,Kygo,5002574,2018,KYGO HITS COLLECTION 2018 - JAPAN ONLY EDITION,193320,FALSE,2,7372033
143,PPP,Kevin Roldan,4988550,2018,PPP,129039,FALSE,1,3784650
144,Nice For What,Drake,4986680,2018,Scorpion,210746,TRUE,4,54405324
145,Machine,Imagine Dragons,4980768,2018,Machine,181880,FALSE,1,33692509
146,Clandestino,Shakira,4972991,2018,Clandestino,231920,FALSE,1,21467047
147,Lean Wit Me,Juice WRLD,4970290,2018,Goodbye & Good Riddance,175755,TRUE,4,17022072
148,Look Alive (feat. Drake),BlocBoy JB,4965289,2018,Look Alive (feat. Drake),181263,TRUE,1,1270287
149,Topanga,Trippie Redd,4964745,2018,Topanga,215364,TRUE,1,6068805
150,Consequences - orchestra,Camila Cabello,4963987,2018,Consequences (orchestra),181913,FALSE,1,21110469
151,Closer,The Chainsmokers,4962813,2018,Closer,244960,FALSE,1,17742887
152,Congratulations,Post Malone,4949581,2018,Stoney (Deluxe),220293,TRUE,12,32192178
153,Killshot,Eminem,4944118,2018,Killshot,253579,TRUE,1,43728461
154,New Patek,Lil Uzi Vert,4936569,2018,New Patek,343099,TRUE,1,11220496
155,STARGAZING,Travis Scott,4919846,2018,ASTROWORLD,270714,TRUE,1,16143636
156,No Me Acuerdo,Thalia,4846156,2018,No Me Acuerdo,217653,FALSE,1,3274400
157,Look At Me!,XXXTENTACION,4843053,2018,Revenge,126345,TRUE,1,26792113
158,Dip (feat. Nicki Minaj),Tyga,4815465,2018,Dip (feat. Nicki Minaj),195991,TRUE,1,6202597
159,Ocean (feat. Khalid),Martin Garrix,4809056,2018,Ocean (feat. Khalid),216419,FALSE,1,14595128
160,Casper,Takeoff,4806375,2018,The Last Rocket,197079,TRUE,8,1209507
161,idontwannabeyouanymore,Billie Eilish,4779004,2018,dont smile at me,203569,FALSE,2,41852475
162,Asesina,Brytiago,4738579,2018,Asesina,187213,FALSE,1,3657022
163,Happier,Ed Sheeran,4674842,2018,÷ (Deluxe),207520,FALSE,7,78967872
164,Lost In Japan - Remix,Shawn Mendes,4633602,2018,Lost In Japan (Remix),201253,FALSE,1,32473361
165,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,4632071,2018,Tha Carter V,324189,TRUE,8,10315815
166,Thinking out Loud,Ed Sheeran,4607948,2018,x (Wembley Edition),281560,FALSE,11,78967872
167,In My Blood,Shawn Mendes,4583506,2018,Shawn Mendes,211360,FALSE,1,32473361
168,Hipócrita,Anuel AA,4566723,2018,Real Hasta la Muerte,192000,FALSE,3,17104436
169,Photograph,Ed Sheeran,4560586,2018,x (Wembley Edition),258986,FALSE,6,78967872
170,Nevermind,Dennis Lloyd,4548716,2018,Nevermind,156600,FALSE,1,535709
171,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga,4529399,2018,A Star Is Born Soundtrack (Without Dialogue),281235,FALSE,18,17071866
172,Atrasadinha - Ao Vivo,Felipe Araújo,4522990,2018,Por Inteiro (Primeira Metade) [Ao Vivo],172766,FALSE,2,3772754
173,What Lovers Do,Maroon 5,4522307,2018,Red Pill Blues (Deluxe),199849,FALSE,2,30323494
174,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4492120,2018,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",210772,FALSE,1,1264714
175,Young Dumb & Broke,Khalid,4485166,2018,American Teen,202546,FALSE,2,13736355
176,Está Rico,Marc Anthony,4478483,2018,Está Rico,215151,FALSE,1,5413340
177,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4415352,2018,STAY DANGEROUS,237240,TRUE,7,2567231
178,HUMBLE.,Kendrick Lamar,4412769,2018,DAMN.,177000,TRUE,8,17080939
179,Up To Something (feat. Travis Scott & Young Thug),Metro Boomin,4375954,2018,NOT ALL HEROES WEAR CAPES,184360,TRUE,7,2448265
180,Ric Flair Drip (& Metro Boomin),Offset,4374561,2018,Without Warning,172800,TRUE,3,2010264
181,I'm Yours,Jason Mraz,4371174,2018,We Sing. We Dance. We Steal Things.,242186,FALSE,2,5966295
182,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,4353558,2018,7,183746,FALSE,1,22437845
183,Saturday Nights,Khalid,4343952,2018,Suncity,210666,FALSE,3,13736355
184,the remedy for a broken heart (why am I so in love),XXXTENTACION,4343257,2018,?,160184,TRUE,5,26792113
185,Wonderwall - Remastered,Oasis,4329321,2018,(What's The Story) Morning Glory? [Remastered],258773,FALSE,3,6149428
186,REMEDY,Alesso,4324948,2018,REMEDY,190295,FALSE,1,3601275
187,Silence,Marshmello,4302026,2018,Silence,180822,FALSE,1,30270515
188,goosebumps,Travis Scott,4300207,2018,Birds In The Trap Sing McKnight,243836,TRUE,9,16143636
189,Créeme,KAROL G,4297177,2018,Créeme,212493,FALSE,1,15985784
190,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,4295858,2018,Whenever (feat. Conor Maynard),163636,TRUE,1,142127
191,Borrowed Love (feat. Swae Lee & WizKid),Metro Boomin,4285014,2018,NOT ALL HEROES WEAR CAPES,230240,TRUE,10,2448265
192,Crazy Little Thing Called Love - Remastered 2011,Queen,4264310,2018,The Game (2011 Remaster),163373,FALSE,5,33527593
193,Something Just Like This,The Chainsmokers,4257485,2018,Memories...Do Not Open,247160,FALSE,5,17742887
194,Africa,TOTO,4257217,2018,Toto IV,295893,FALSE,10,1857306
195,Polaroid,Jonas Blue,4254132,2018,Polaroid,193377,FALSE,1,3205492
196,WORKIN ME,Quavo,4247069,2018,QUAVO HUNCHO,169657,TRUE,7,4889924
197,Tempo,EXO,4241042,2018,DON’T MESS UP MY TEMPO – The 5th Album,224482,FALSE,1,7666054
198,Mine,Bazzi,4201847,2018,COSMIC,131064,TRUE,14,4190757
199,X (feat. Maluma & Ozuna) - Remix,Nicky Jam,4175321,2018,X (feat. Maluma & Ozuna) [Remix],235746,FALSE,1,14294286
200,Hope,XXXTENTACION,4157935,2018,?,110886,TRUE,16,26792113
1,"thank u, next",Ariana Grande,59975503,2018,"thank u, next",207333,TRUE,1,61390454
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,35130395,2018,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",212500,TRUE,1,7312319
3,MIA (feat. Drake),Bad Bunny,26107615,2018,MIA (feat. Drake),210367,FALSE,1,32304467
4,Happier,Marshmello,23230853,2018,Happier,214289,FALSE,1,30270515
5,Without Me,Halsey,22733282,2018,Without Me,201660,TRUE,1,14646339
6,BAD!,XXXTENTACION,22370036,2018,BAD!,94245,FALSE,1,26792113
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,21878557,2018,Sunflower (Spider-Man: Into the Spider-Verse),158053,FALSE,1,32192178
8,Shallow,Lady Gaga,21400381,2018,A Star Is Born Soundtrack,215733,FALSE,12,17071866
9,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,20648779,2018,Arms Around You (feat. Maluma & Swae Lee),198902,TRUE,1,26792113
10,SICKO MODE,Travis Scott,19886120,2018,ASTROWORLD,312820,TRUE,3,16143636
11,ZEZE (feat. Travis Scott & Offset),Kodak Black,19622291,2018,ZEZE (feat. Travis Scott & Offset),228653,TRUE,1,6924083
12,Bohemian Rhapsody - Remastered 2011,Queen,18440196,2018,A Night At The Opera (Deluxe Remastered Version),354320,FALSE,11,33527593
13,Mo Bamba,Sheck Wes,17176024,2018,MUDBOY,183906,TRUE,9,1089458
14,when the party's over,Billie Eilish,16627623,2018,when the party's over,199931,FALSE,1,41852475
15,Sweet but Psycho,Ava Max,15707478,2018,Sweet but Psycho,187436,FALSE,1,3294905
16,Better,Khalid,15480466,2018,Suncity,229320,FALSE,6,13736355
17,Bad Liar,Imagine Dragons,15444402,2018,Origins (Deluxe),260773,FALSE,5,33692509
18,Falling Down - Bonus Track,Lil Peep,14842913,2018,"Come Over When You're Sober, Pt. 2",196400,TRUE,12,6767258
19,Natural,Imagine Dragons,14639164,2018,Origins (Deluxe),189466,FALSE,1,33692509
20,Eastside (with Halsey & Khalid),benny blanco,14395939,2018,Eastside (with Halsey & Khalid),173799,FALSE,1,763866
21,In My Mind,Dynoro,14154037,2018,In My Mind,184560,FALSE,1,221812
22,Girls Like You (feat. Cardi B),Maroon 5,14026222,2018,Red Pill Blues (Deluxe),235545,TRUE,22,30323494
23,Lucid Dreams,Juice WRLD,14017222,2018,Goodbye & Good Riddance,239835,TRUE,3,17022072
24,Be Alright,Dean Lewis,13886238,2018,Be Alright,196373,TRUE,1,1577452
25,Promises (with Sam Smith),Calvin Harris,13397850,2018,Promises (with Sam Smith),213309,FALSE,1,21571054
26,Drip Too Hard (Lil Baby & Gunna),Lil Baby,13256351,2018,Drip Harder,145542,TRUE,12,6804122
27,SAD!,XXXTENTACION,13026758,2018,?,166605,TRUE,4,26792113
28,Kiss and Make Up,Dua Lipa,12824330,2018,Dua Lipa (Complete Edition),190560,FALSE,20,24169380
29,Woman Like Me (feat. Nicki Minaj),Little Mix,12809589,2018,Woman Like Me (feat. Nicki Minaj),228206,TRUE,1,8965615
30,Let You Love Me,Rita Ora,12318260,2018,Let You Love Me,190000,FALSE,1,6545869
31,Better Now,Post Malone,12136882,2018,beerbongs & bentleys,231266,TRUE,9,32192178
32,Moonlight,XXXTENTACION,12030329,2018,?,135090,TRUE,3,26792113
33,Ruin My Life,Zara Larsson,11903608,2018,Ruin My Life,190931,TRUE,1,8655315
34,Armed And Dangerous,Juice WRLD,11478075,2018,Armed And Dangerous,169999,TRUE,1,17022072
35,I Love It (& Lil Pump),Kanye West,11426773,2018,I Love It,127946,TRUE,1,13723721
36,Vaina Loca,Ozuna,11376945,2018,Aura,176133,FALSE,3,27797552
37,Another One Bites The Dust - Remastered 2011,Queen,11262150,2018,The Game (2011 Remaster),214653,FALSE,3,33527593
38,breathin,Ariana Grande,11081071,2018,Sweetener,198160,TRUE,9,61390454
39,BEBE,6ix9ine,10600973,2018,BEBE,217822,TRUE,1,6419472
40,In My Feelings,Drake,10410435,2018,Scorpion,217925,TRUE,9,54405324
41,Taste (feat. Offset),Tyga,10334125,2018,Taste (feat. Offset),232959,TRUE,1,6202597
42,Wake Up in the Sky,Gucci Mane,10287573,2018,Wake Up in the Sky,204664,TRUE,1,3792902
43,Youngblood,5 Seconds of Summer,10200338,2018,Youngblood (Deluxe),203417,FALSE,1,7382514
44,High Hopes,Panic! At The Disco,10176699,2018,Pray for the Wicked,190946,FALSE,4,10637557
45,Always Remember Us This Way,Lady Gaga,10096910,2018,A Star Is Born Soundtrack (Without Dialogue),210200,FALSE,9,17071866
46,Adan y Eva,Paulo Londra,9821336,2018,Adan y Eva,258638,FALSE,1,12459929
47,Topanga,Trippie Redd,9561063,2018,A Love Letter To You 3,215364,TRUE,1,6068805
48,Cuando Te Besé,Becky G,9362440,2018,Cuando Te Besé,254383,FALSE,1,10032313
49,God is a woman,Ariana Grande,9269837,2018,Sweetener,197546,TRUE,5,61390454
50,Somebody To Love - Remastered 2011,Queen,9260667,2018,A Day At The Races (Deluxe Remastered Version),296493,FALSE,6,33527593
51,Happy Now,Kygo,9255238,2018,Happy Now,211362,FALSE,1,7372033
52,I Like It,Cardi B,9215155,2018,Invasion of Privacy,253390,TRUE,7,15813726
53,Don't Stop Me Now - Remastered 2011,Queen,9119116,2018,Jazz (2011 Remaster),209413,FALSE,12,33527593
54,Jocelyn Flores,XXXTENTACION,8875533,2018,17,119133,TRUE,2,26792113
55,Under Pressure - Remastered 2011,Queen,8823104,2018,Hot Space (2011 Remaster),248440,FALSE,11,33527593
56,no tears left to cry,Ariana Grande,8796522,2018,Sweetener,205920,FALSE,10,61390454
57,lovely (with Khalid),Billie Eilish,8769197,2018,lovely (with Khalid),200185,FALSE,1,41852475
58,Love Someone,Lukas Graham,8762980,2018,3 (The Purple Album),205440,FALSE,4,1794333
59,rockstar (feat. 21 Savage),Post Malone,8724813,2018,beerbongs & bentleys,218146,TRUE,6,32192178
60,Te Boté - Remix,Nio Garcia,8586859,2018,Te Boté (Remix),417920,TRUE,1,1726002
61,10 Freaky Girls (with 21 Savage),Metro Boomin,8509732,2018,NOT ALL HEROES WEAR CAPES,208293,TRUE,6,2448265
62,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,8504566,2018,FEFE (feat. Nicki Minaj & Murda Beatz),179404,TRUE,1,6419472
63,No Stylist (feat. Drake),French Montana,8443376,2018,No Stylist,192172,TRUE,1,3903377
64,Nonstop,Drake,8156907,2018,Scorpion,238614,TRUE,2,54405324
65,POP/STARS,K/DA,8143290,2018,POP/STARS,191100,FALSE,1,1076976
66,Suncity (feat. Empress Of),Khalid,7906176,2018,Suncity,189493,FALSE,7,13736355
67,Rise,Jonas Blue,7854603,2018,Blue,194407,FALSE,11,3205492
68,Money,Cardi B,7840756,2018,Money,183527,TRUE,1,15813726
69,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,7807391,2018,Close To Me (feat. Swae Lee),182623,TRUE,1,9346710
70,Electricity (with Dua Lipa),Silk City,7759726,2018,Electricity (with Dua Lipa),238173,FALSE,1,66847
71,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,7684266,2018,Sick Boy...Siren,199226,FALSE,1,17742887
72,Beautiful (feat. Camila Cabello),Bazzi,7657415,2018,Beautiful (feat. Camila Cabello),180000,FALSE,1,4190757
73,We Will Rock You - Remastered,Queen,7615977,2018,News Of The World (2011 Remaster),122066,FALSE,1,33527593
74,changes,XXXTENTACION,7587627,2018,?,121886,FALSE,15,26792113
75,Imposible,Luis Fonsi,7568354,2018,Imposible,163880,FALSE,1,9350913
76,Body (feat. brando),Loud Luxury,7534018,2018,Body (feat. brando),163216,FALSE,1,426593
77,God's Plan,Drake,7531362,2018,Scorpion,198973,TRUE,5,54405324
78,2002,Anne-Marie,7472507,2018,Speak Your Mind (Deluxe),186986,FALSE,10,7531624
79,1400 / 999 Freestyle,Trippie Redd,7393548,2018,A Love Letter To You 3,175954,TRUE,13,6068805
80,Leave Me Alone,Flipp Dinero,7306131,2018,Leave Me Alone,195637,TRUE,1,860960
81,Solo (feat. Demi Lovato),Clean Bandit,7303290,2018,Solo (feat. Demi Lovato),222653,FALSE,1,4296325
82,Believer,Imagine Dragons,7277686,2018,Evolve,204346,FALSE,4,33692509
83,Waste It On Me (feat. BTS),Steve Aoki,7249941,2018,Neon Future III,192536,FALSE,3,3539163
84,Amigos Con Derechos,Reik,7247649,2018,Amigos Con Derechos,227476,FALSE,1,5688366
85,Shape of You,Ed Sheeran,7244371,2018,÷ (Deluxe),233712,FALSE,4,78967872
86,Shotgun,George Ezra,7163359,2018,Staying at Tamara's,201287,FALSE,4,3422353
87,One Kiss (with Dua Lipa),Calvin Harris,7111097,2018,One Kiss (with Dua Lipa),214846,FALSE,1,21571054
88,No Es Justo,J Balvin,7083325,2018,Vibras,250840,FALSE,5,27317844
